Date,Time,Crop_Type,Solar_Energy_Production_kWh,Temperature_C,Rainfall_mm,Soil_Moisture_Content,Area_in_Hectares,Production_in_Tons,Crop_Yield_tons_ha,pH
3/6/2022,12:00:00,Lettuce,6.006,29.07,2.68,15.59,7.51,34.37,14.6,6.59
3/6/2022,14:30:00,Lettuce,4.5760000000000005,36.95,7.55,21.09,13.55,24.97,17.13,6.72
3/6/2022,16:45:00,Lettuce,7.566000000000001,36.35,9.98,12.08,13.6,9.22,7.7,6.05
3/6/2022,19:15:00,Lettuce,7.085000000000001,37.28,19.92,11.68,11.67,28.27,10.66,6.72
3/6/2022,21:30:00,Lettuce,0,31.98,9.9,18.76,17.47,9.06,11.06,6.74
4/6/2022,0:00:00,Lettuce,0,31.85,9.58,13.73,8.44,19.44,9.11,6.1
4/6/2022,2:30:00,Lettuce,0,28.13,4.06,12.65,14.98,22.32,9.91,6.45
4/6/2022,4:45:00,Lettuce,0,32.1,16.45,10.71,6.28,31.1,10.65,6.14
4/6/2022,7:15:00,Lettuce,8.58,32.73,4.9,18.33,18.28,22.79,10.44,6.22
4/6/2022,9:30:00,Lettuce,6.617,32.57,18.18,13.95,17.47,22.26,6.22,6.34
4/6/2022,12:00:00,Lettuce,5.8500000000000005,37.45,14.87,8.93,18,19.75,18.4,6.49
4/6/2022,14:30:00,Lettuce,7.098,34.49,4.88,22.01,17.75,25.09,16.37,6.61
4/6/2022,16:45:00,Lettuce,11.05,35.44,11.19,18.38,19.48,16.54,14.71,6.64
4/6/2022,19:15:00,Lettuce,8.567,36.25,19.65,12.41,13.55,19.22,13.98,6.25
4/6/2022,21:30:00,Lettuce,0,35.2,2.56,9.77,17.27,28.5,19.5,6.33
5/6/2022,0:00:00,Lettuce,0,33.26,12.9,12.19,12.68,12.27,15.61,6.18
5/6/2022,2:30:00,Lettuce,0,32.98,17.9,14.76,13.9,19.37,11.17,6.16
5/6/2022,4:45:00,Lettuce,0,37.37,4.4,17.44,7.5,16.2,10.65,6.25
5/6/2022,7:15:00,Lettuce,8.905,31.27,6.38,18.82,17.89,26.53,13.05,6.52
5/6/2022,9:30:00,Lettuce,9.828,33.57,11.85,16.14,6.85,4.21,12.47,6.06
5/6/2022,12:00:00,Lettuce,9.217,28.04,0.22,10.93,17.3,28.01,14.39,6.85
5/6/2022,14:30:00,Lettuce,10.179,29.04,12.42,21.43,9.82,22.26,11.85,6.4
5/6/2022,16:45:00,Lettuce,9.737,33.59,3.37,13.22,6.54,26.71,18.17,6.86
5/6/2022,19:15:00,Lettuce,9.321,31.62,4.86,13.62,9.96,13.06,18.81,6.42
5/6/2022,21:30:00,Lettuce,0,37.62,14.15,11.62,9.59,10.81,15.17,6.49
6/6/2022,0:00:00,Lettuce,0,34.28,17.78,14.86,15.24,20.96,11.83,6.18
6/6/2022,2:30:00,Lettuce,0,34.87,9.04,15.53,15.92,31.84,8.39,6.36
6/6/2022,4:45:00,Lettuce,0,32.29,12.03,13.16,10.87,12.42,12.88,6.53
6/6/2022,7:15:00,Lettuce,11.517999999999999,30.47,16.76,15.84,16.81,25.04,13.81,6.37
6/6/2022,9:30:00,Lettuce,11.453000000000001,31.27,2.07,9.89,13.86,16.78,15.26,6.26
6/6/2022,12:00:00,Lettuce,8.736,28.69,18.66,17.45,9.93,9.31,13.39,6.96
6/6/2022,14:30:00,Lettuce,6.838,35.81,9.67,10.87,11.81,8.45,14.09,6.55
6/6/2022,16:45:00,Lettuce,5.447000000000001,37.52,5.39,12.41,15.16,18.16,14.51,6.46
6/6/2022,19:15:00,Lettuce,3.939,33.59,8.79,11.68,15.62,10.79,6.92,6.92
6/6/2022,21:30:00,Lettuce,0,33.32,11.04,21.54,9.98,12.01,11.17,6.9
7/6/2022,0:00:00,Lettuce,0,29.34,12.43,11.63,7.94,13.93,11.01,6.65
7/6/2022,2:30:00,Lettuce,0,31.54,12.88,16.66,7.82,23.32,16.27,6.79
7/6/2022,4:45:00,Lettuce,0,30.81,12.54,21.23,18.49,17.67,12.44,6.9
7/6/2022,7:15:00,Lettuce,9.022,35.72,8.84,12.44,16.52,19.7,18.15,6.94
7/6/2022,9:30:00,Lettuce,4.043,37.33,16.67,13.54,11.68,25.62,18,6.76
7/6/2022,12:00:00,Lettuce,4.498,34.85,3.18,12.67,17.97,7.29,10.87,6.31
7/6/2022,14:30:00,Lettuce,5.59,28.07,2.75,14.59,12.61,18.65,7.14,6.41
7/6/2022,16:45:00,Lettuce,6.5520000000000005,36.6,3.43,18.65,7.87,15.17,8,6.95
7/6/2022,19:15:00,Lettuce,6.5520000000000005,37.32,6.42,18.92,18.8,21.95,7.81,6.26
7/6/2022,21:30:00,Lettuce,0,29.19,6,13.19,16.82,17.99,19.94,6.85
8/6/2022,0:00:00,Lettuce,0,32.26,16.13,14.86,6.71,9.95,15.63,6.01
8/6/2022,2:30:00,Lettuce,0,37.27,7.7,13.22,13.41,12.91,14.4,6.28
8/6/2022,4:45:00,Lettuce,0,36.34,1.9,14.67,13.18,10.32,9.66,6.08
8/6/2022,7:15:00,Lettuce,6.396,37.42,7.58,19.55,11.15,13.01,16.22,6.82
8/6/2022,9:30:00,Lettuce,4.199,29.55,2.33,17.17,9.06,21.49,11.29,6.94
8/6/2022,12:00:00,Lettuce,6.942,31.44,11.69,20.86,12.45,24.93,8.81,6.51
8/6/2022,14:30:00,Lettuce,5.148,36.28,7.79,12.4,16.66,16.99,17.55,6.58
8/6/2022,16:45:00,Lettuce,9.269,32.68,9.84,18.87,5.74,26.68,11.6,6.79
8/6/2022,19:15:00,Lettuce,5.447000000000001,30.7,11.56,13.94,15.97,25.81,9.31,6.1
8/6/2022,21:30:00,Lettuce,0,37.72,18.92,16.62,12.61,11.97,9.11,6.49
9/6/2022,0:00:00,Lettuce,0,29.19,15.05,10.01,10.65,16.41,14.78,6.97
9/6/2022,2:30:00,Lettuce,0,35.49,15.41,16.68,14.81,18.58,18.8,6.16
9/6/2022,4:45:00,Lettuce,0,37.49,19.41,6.51,7.27,15.04,12.41,6.3
9/6/2022,7:15:00,Lettuce,8.086,34.24,15.91,20.53,9.92,33.32,9.87,6.68
9/6/2022,9:30:00,Lettuce,4.082000000000001,29.47,2.71,22.79,18.66,25.49,9.39,6.68
9/6/2022,12:00:00,Lettuce,6.5520000000000005,32.25,13.52,20.28,17.68,21.51,10.7,6.78
9/6/2022,14:30:00,Lettuce,4.472,32.56,8.34,14.73,16.02,13.84,19.96,6.33
9/6/2022,16:45:00,Lettuce,4.706,36.2,0.75,21.13,5.81,30.42,11.49,6.71
9/6/2022,19:15:00,Lettuce,5.044,33.43,6.57,13.9,15.11,33.39,6.31,6.95
9/6/2022,21:30:00,Lettuce,0,35.1,10.62,17.77,16.18,24.12,12.45,6.77
10/6/2022,0:00:00,Lettuce,0,30.8,7.59,13.74,9.87,12.92,8.87,6.79
10/6/2022,2:30:00,Lettuce,0,31.59,11.85,15.92,10.66,7.42,16.76,6.23
10/6/2022,4:45:00,Lettuce,0,33.63,3.91,10.51,12.04,31.05,18.88,6.84
10/6/2022,7:15:00,Lettuce,9.269,36.66,2.93,13.34,12.5,23.16,13.79,6.9
10/6/2022,9:30:00,Lettuce,10.023,33.66,8.19,21.25,16.35,8.58,12.33,6.49
10/6/2022,12:00:00,Lettuce,8.853,28.12,19.12,19.86,14.06,7.37,10.58,6.47
10/6/2022,14:30:00,Lettuce,5.550999999999999,37.37,7.01,12.74,16.45,6.56,20.38,6.62
10/6/2022,16:45:00,Lettuce,9.165000000000001,33.84,9.04,14.14,18.04,19.14,17.82,6.99
10/6/2022,19:15:00,Lettuce,10.569,33.09,17.06,7.51,15.16,15.18,9.23,6.63
10/6/2022,21:30:00,Lettuce,0,32.26,17.51,15.93,18.55,12.1,17.05,6.29
11/6/2022,0:00:00,Lettuce,0,34.57,0.49,17.15,16.27,24.27,14.9,6.29
11/6/2022,2:30:00,Lettuce,0,29.63,17.05,16.68,15.8,15.68,17.4,6.84
11/6/2022,4:45:00,Lettuce,0,30.63,11.98,19.76,11.16,23.8,12.64,6.15
11/6/2022,7:15:00,Lettuce,7.0200000000000005,37.51,15.81,14.05,14.32,22.37,12.12,6.99
11/6/2022,9:30:00,Lettuce,4.914,36.88,18.76,19.75,6.6,14.05,16.04,6.27
11/6/2022,12:00:00,Lettuce,6.968000000000001,34.03,15.69,13.16,17.36,25.49,9.11,6.16
11/6/2022,14:30:00,Lettuce,10.322000000000001,34.27,0.62,11.94,9.3,4.64,17.95,6.91
11/6/2022,16:45:00,Lettuce,7.6049999999999995,37.06,5.91,15.8,16.26,28.89,7.45,6.08
11/6/2022,19:15:00,Lettuce,6.461,31.33,0.86,18.6,15.38,31.09,17.19,6.14
11/6/2022,21:30:00,Lettuce,0,32.14,1.85,9.86,13.79,21.72,14.06,6.96
12/6/2022,0:00:00,Lettuce,0,35.37,9.56,14.64,19.88,14.87,19.31,6.3
12/6/2022,2:30:00,Lettuce,0,32.74,4.16,17.91,16.74,25.16,16.6,6.4
12/6/2022,4:45:00,Lettuce,0,34.54,4.05,22.09,12.87,24.71,18.18,6.49
12/6/2022,7:15:00,Lettuce,6.643000000000001,33.61,16.48,20.1,15.69,25.69,12.1,6.81
12/6/2022,9:30:00,Lettuce,4.706,31.81,16.5,16.99,15.25,22.21,8.13,6.22
12/6/2022,12:00:00,Lettuce,4.329000000000001,30.67,2.38,9.61,11.14,32.09,7.28,6.21
12/6/2022,14:30:00,Lettuce,4.147,33.8,11.26,15.05,17.9,17.93,7.74,6.12
12/6/2022,16:45:00,Lettuce,10.803,32.81,14.95,14.22,7.09,22.83,16.93,6.87
12/6/2022,19:15:00,Lettuce,9.074000000000002,29.32,11.38,10.79,9.31,20.53,7.62,6.25
12/6/2022,21:30:00,Lettuce,0,36.17,5.29,21.3,14.43,7.28,18.64,6.94
13/6/2022,0:00:00,Lettuce,0,37.97,17.55,18.66,17.37,27.76,13.82,6.4
13/6/2022,2:30:00,Lettuce,0,30.77,7.19,13.58,17.53,15.37,8.24,6.72
13/6/2022,4:45:00,Lettuce,0,34.21,18.45,13.28,13.19,13.22,8.94,6.61
13/6/2022,7:15:00,Lettuce,7.046,30.3,15.97,18.46,9.74,17.04,16.08,6.41
13/6/2022,9:30:00,Lettuce,5.33,35.56,19.95,13.45,10.32,29.06,14.8,6.81
13/6/2022,12:00:00,Lettuce,10.179,28.72,13.47,11.61,13.98,10.77,15.43,6.49
13/6/2022,14:30:00,Lettuce,9.581000000000001,33.74,19.97,11.58,11.23,6.41,15.64,6.65
13/6/2022,16:45:00,Lettuce,4.42,32.67,14.22,17.93,18.64,11.62,7.63,6.9
13/6/2022,19:15:00,Lettuce,8.827,33.23,16.22,12.05,16.98,23.93,14.65,6.84
13/6/2022,21:30:00,Lettuce,0,35.85,10.07,10.29,18.39,25.99,16.72,6.58
14/6/2022,0:00:00,Lettuce,0,31.23,3.17,11.4,15.97,26.5,8.52,6.24
14/6/2022,2:30:00,Lettuce,0,29.3,8.12,10.17,8.06,23.91,8.82,6.09
14/6/2022,4:45:00,Lettuce,0,31.08,6.44,16.79,19.22,14.75,15.26,6.3
14/6/2022,7:15:00,Lettuce,7.397000000000001,29.93,9.94,13.42,10.25,25.9,18.18,6.72
14/6/2022,9:30:00,Lettuce,9.828,36.12,7.9,15.78,15.87,26.11,6.95,6.26
14/6/2022,12:00:00,Lettuce,4.342,34.8,18.96,18.46,17.99,7.2,9.42,6.56
14/6/2022,14:30:00,Lettuce,8.788,30.68,17.02,17.08,15.22,22.15,17,6.61
14/6/2022,16:45:00,Lettuce,6.123,36.29,8.69,14,18.31,25.06,9.74,6.98
14/6/2022,19:15:00,Lettuce,4.342,30.74,15.27,15.26,16.76,9.78,8.38,6.83
14/6/2022,21:30:00,Lettuce,0,29.14,8.03,8.03,12.54,12.71,14.53,6.7
15/6/2022,0:00:00,Lettuce,0,33.44,16.88,13.76,7.88,17.08,17.88,6.37
15/6/2022,2:30:00,Lettuce,0,28.3,18.75,19.88,7.52,7.8,7.37,6.72
15/6/2022,4:45:00,Lettuce,0,35.41,8.26,9.83,11.12,12.7,18.54,6.18
15/6/2022,7:15:00,Lettuce,4.5889999999999995,36.06,18.08,14.93,12.54,19.12,18.55,6.74
15/6/2022,9:30:00,Lettuce,6.409,35.15,7.82,10.23,10.23,11.15,11.99,6.44
15/6/2022,12:00:00,Lettuce,9.672,34.23,10.49,16.96,15.68,24.47,19.51,6.84
15/6/2022,14:30:00,Lettuce,4.719,29.71,7.04,14.36,10.72,12.65,17.03,6.8
15/6/2022,16:45:00,Lettuce,4.056,30.17,0.56,11.53,10.97,20.53,13.28,6.23
15/6/2022,19:15:00,Lettuce,6.577999999999999,36.81,16.31,13.74,14.55,17.28,11.52,6.37
15/6/2022,21:30:00,Lettuce,0,30.69,15.11,11.52,12.43,34.83,11.58,6.09
16/6/2022,0:00:00,Lettuce,0,35.9,15.47,14.16,10.65,22.78,9.11,6.15
16/6/2022,2:30:00,Lettuce,0,31.35,5.6,15.1,10.32,9.1,13.97,6.07
16/6/2022,4:45:00,Lettuce,0,30.28,15.02,15.7,10.51,23.96,17.91,6.42
16/6/2022,7:15:00,Lettuce,5.018,29.59,19.67,12.21,11.29,12.73,10.3,6.96
16/6/2022,9:30:00,Lettuce,6.955,30.66,1.71,16.74,6.66,30.84,13.34,6.39
16/6/2022,12:00:00,Lettuce,6.305,35.11,14.23,10.2,16.93,15.33,11.13,6.7
16/6/2022,14:30:00,Lettuce,8.866000000000001,32.67,15.98,19.03,11.15,33.22,14.31,6.32
16/6/2022,16:45:00,Lettuce,10.946,28.95,11.95,17.77,11.03,24.27,16.77,6.07
16/6/2022,19:15:00,Lettuce,8.437000000000001,34.87,19.44,13.06,13.43,11.61,10.16,6.1
16/6/2022,21:30:00,Lettuce,0,33.91,5.44,18.14,13.4,9.62,13.81,6.91
17/6/2022,0:00:00,Lettuce,0,37.38,4.94,12.36,12.98,10.25,13.94,6.54
17/6/2022,2:30:00,Lettuce,0,29.37,18.19,10.6,7.12,27.6,18.6,6.67
17/6/2022,4:45:00,Lettuce,0,37.82,19.53,17.25,17.18,25.69,8.55,6.8
17/6/2022,7:15:00,Lettuce,5.356000000000001,32.82,7.42,15.85,10.63,17.59,13.59,6.08
17/6/2022,9:30:00,Lettuce,10.322000000000001,36.87,19.78,11.57,12.3,29.14,19.75,6.83
17/6/2022,12:00:00,Lettuce,10.985,30.01,4.58,24.16,18.41,19.74,11.86,6.48
17/6/2022,14:30:00,Lettuce,11.661000000000001,30.32,15.25,8.78,13.55,17.21,15.51,6.85
17/6/2022,16:45:00,Lettuce,7.332,35.53,8.54,20.57,6.41,4.13,21.04,6
17/6/2022,19:15:00,Lettuce,8.554,31.18,9.7,16.69,19.39,23.67,12.35,6.74
17/6/2022,21:30:00,Lettuce,0,31.83,9.31,12.9,9.48,31.36,7.92,6.8
18/6/2022,0:00:00,Lettuce,0,32.67,17.31,17.17,14.31,29.65,18.14,6.53
18/6/2022,2:30:00,Lettuce,0,35.65,4.44,12.1,17.07,23.45,19.63,6.29
18/6/2022,4:45:00,Lettuce,0,35.94,7.21,12.1,10.02,22.25,13.96,6.59
18/6/2022,7:15:00,Lettuce,7.1370000000000005,35.84,14.71,9.93,7.51,32.61,14.35,6.26
18/6/2022,9:30:00,Lettuce,5.928,30.44,6.31,9.2,14.43,14.79,9.07,6.55
18/6/2022,12:00:00,Lettuce,6.786,36.25,0.96,19.37,14.48,19.47,17.66,6.5
18/6/2022,14:30:00,Lettuce,10.972,28.4,16.85,19.04,15.28,26.79,9.77,6.16
18/6/2022,16:45:00,Lettuce,10.582,35.38,19.71,19.38,10.93,19.19,9.16,6.92
18/6/2022,19:15:00,Lettuce,6.577999999999999,32.82,8.72,14.81,16.13,24.1,7.63,6.34
18/6/2022,21:30:00,Lettuce,0,28.96,14.65,15.08,11.72,18.3,10.24,6.19
19/6/2022,0:00:00,Lettuce,0,29.51,1.56,18.35,16.16,7.24,14.09,6.75
19/6/2022,2:30:00,Lettuce,0,34.78,10.19,17.86,18.88,21.97,17.98,6.72
19/6/2022,4:45:00,Lettuce,0,29.43,16.35,6.93,13.73,21.04,11.14,6.08
19/6/2022,7:15:00,Lettuce,5.681,32.62,0.11,16.21,10.22,28.34,10.62,6.54
19/6/2022,9:30:00,Lettuce,9.607,30.19,0.33,16.22,13.56,18.56,17.75,6.53
19/6/2022,12:00:00,Lettuce,9.958,36.42,9.68,15.82,17.37,26.41,19.67,6.36
19/6/2022,14:30:00,Lettuce,8.645000000000001,29.37,13,18.23,3.34,31.54,8.41,6.22
19/6/2022,16:45:00,Lettuce,11.609,32.59,17.55,17.64,10.57,22.49,16.26,6.57
19/6/2022,19:15:00,Lettuce,10.842,35.69,14.36,9.36,17.66,30.28,8.7,6.3
19/6/2022,21:30:00,Lettuce,0,28.16,2.64,16.62,17.4,9.39,12.75,6.77
20/6/2022,0:00:00,Lettuce,0,35.6,15.44,15.48,7.02,16.01,10.63,6.72
20/6/2022,2:30:00,Lettuce,0,31.75,18.68,11.08,16.13,14.66,11.87,6.99
20/6/2022,4:45:00,Lettuce,0,28.87,12.03,18.23,12.6,27.3,12.7,6.45
20/6/2022,7:15:00,Lettuce,10.803,33.24,16.27,16.32,16.99,31.94,7.78,6.46
20/6/2022,9:30:00,Lettuce,9.477,36.09,9.14,13.63,16.53,14.87,10.95,6.87
20/6/2022,12:00:00,Lettuce,10.595,29.67,1.39,15.81,18.13,27.87,8.86,6.89
20/6/2022,14:30:00,Lettuce,9.360000000000001,35.68,11.01,18.77,11.37,14.24,9.11,6.64
20/6/2022,16:45:00,Lettuce,9.841000000000001,31.29,5.3,17.14,16.81,25.59,10.47,6.25
20/6/2022,19:15:00,Lettuce,4.5889999999999995,36.69,12.85,12.7,7.41,29.69,16.83,6.4
20/6/2022,21:30:00,Lettuce,0,28.95,6.46,20.1,11.55,18.71,7.96,6.17
21/6/2022,0:00:00,Lettuce,0,31.76,19.11,20.24,7.87,23.34,19.47,6.21
21/6/2022,2:30:00,Lettuce,0,37.44,12.01,12.18,17.77,24.29,19.42,6.66
21/6/2022,4:45:00,Lettuce,0,30.75,0.98,11.67,20,33.56,16.11,6.66
21/6/2022,7:15:00,Lettuce,9.828,34.82,16.58,9.76,14.08,27.28,12.31,6.08
21/6/2022,9:30:00,Lettuce,4.03,34.65,9.2,16.24,14.46,19.24,16.09,6.65
21/6/2022,12:00:00,Lettuce,6.084,33.26,6.79,15.98,20.56,20.22,14.36,6.48
21/6/2022,14:30:00,Lettuce,4.2379999999999995,34.29,19.72,19.62,13.45,11.56,19.7,6.19
21/6/2022,16:45:00,Lettuce,11.492,32.39,1.9,10.53,10.7,12.7,6.99,6.42
21/6/2022,19:15:00,Lettuce,7.6049999999999995,33.6,11.36,12.24,15.08,15.09,11.38,6.19
21/6/2022,21:30:00,Lettuce,0,36.2,1.96,15.83,11.66,20.79,11.15,6.91
22/6/2022,0:00:00,Lettuce,0,32.65,12.71,12.35,12.54,23.25,11.42,6.12
22/6/2022,2:30:00,Lettuce,0,30.64,17.21,13.68,12.85,26.87,10.56,6.05
22/6/2022,4:45:00,Lettuce,0,33.8,4.62,12.79,20.38,21.7,18.59,6.68
22/6/2022,7:15:00,Lettuce,11.622,33.81,4.69,17.22,13.53,9.73,13.63,6.67
22/6/2022,9:30:00,Lettuce,7.696,33.63,4.23,17.61,6.86,23.74,8.71,6.63
22/6/2022,12:00:00,Lettuce,4.212000000000001,33.83,11.04,11.8,8.74,28.28,7.75,6.42
22/6/2022,14:30:00,Lettuce,8.567,29.08,1.27,12.01,16.12,23,7.83,6.31
22/6/2022,16:45:00,Lettuce,6.825,37.08,7.54,17.65,6.23,16.52,11.71,6.09
22/6/2022,19:15:00,Lettuce,7.657,36.57,6.97,13.24,6.14,20.74,13.21,6.9
22/6/2022,21:30:00,Lettuce,0,36.84,18.5,10.24,10.79,17.97,16.93,6.96
23/6/2022,0:00:00,Lettuce,0,35.88,16.84,18.23,8.11,7.25,10.55,6.07
23/6/2022,2:30:00,Lettuce,0,33.86,15.98,11.67,19.32,11.71,19.3,6.12
23/6/2022,4:45:00,Lettuce,0,35.43,7.94,14.87,18.23,22.15,7.94,6.04
23/6/2022,7:15:00,Lettuce,10.088,37.96,19.13,17.44,9.17,6.31,10.57,6.23
23/6/2022,9:30:00,Lettuce,4.212000000000001,29.01,1.39,18.72,7.15,21.83,6.69,6.59
23/6/2022,12:00:00,Lettuce,8.359,32.03,9.65,12.3,9.65,27.45,9.96,6.2
23/6/2022,14:30:00,Lettuce,5.654999999999999,30.1,14.92,19.42,16.81,19.53,13.18,6.86
23/6/2022,16:45:00,Lettuce,10.842,35.74,11.48,8.86,14.47,17.53,7.9,6.56
23/6/2022,19:15:00,Lettuce,6.357,29,3.81,19.1,8.37,10.05,14.9,6.03
23/6/2022,21:30:00,Lettuce,0,32.87,16.72,7.46,10.37,21.86,9.63,6.35
24/6/2022,0:00:00,Lettuce,0,31.48,16.49,17.35,17.45,14.98,7.73,6.37
24/6/2022,2:30:00,Lettuce,0,33.44,16.53,16.41,6.04,31.65,13.97,6.14
24/6/2022,4:45:00,Lettuce,0,31.09,3.98,11.61,12.4,21.92,14.97,6.09
24/6/2022,7:15:00,Lettuce,4.9399999999999995,33.84,0.96,9.87,7.3,11.73,17.16,6.76
24/6/2022,9:30:00,Lettuce,6.461,36.94,17.23,13.12,17.21,33.53,8.87,6.5
24/6/2022,12:00:00,Lettuce,5.603,32.28,12.89,11.49,8.97,12.53,8.73,6.58
24/6/2022,14:30:00,Lettuce,6.188,28.61,3,15.02,16.18,7.42,10.27,6.23
24/6/2022,16:45:00,Lettuce,11.635,31.48,1.3,18.36,15.57,35.23,6.33,6.38
24/6/2022,19:15:00,Lettuce,11.309999999999999,29.91,9.94,12.81,19.62,30.34,18.77,6.88
24/6/2022,21:30:00,Lettuce,0,36.64,11.44,15.41,19.87,21.79,18.52,6.47
25/6/2022,0:00:00,Lettuce,0,32.14,7.08,18.39,13.37,5.88,11.83,6.2
25/6/2022,2:30:00,Lettuce,0,34.15,8.72,21.86,13.77,31.45,19.83,6.71
25/6/2022,4:45:00,Lettuce,0,28.59,4.34,12.98,15.41,7.25,14.11,6.6
25/6/2022,7:15:00,Lettuce,6.6690000000000005,29.67,14.35,12.65,7.49,14.8,8.39,6.68
25/6/2022,9:30:00,Lettuce,6.227,28.45,18.29,11.44,9.53,13.57,15.2,6.04
25/6/2022,12:00:00,Lettuce,4.862,35.94,10.64,13.45,17,7.22,11.2,6.46
25/6/2022,14:30:00,Lettuce,6.227,36.72,10.32,16.47,14.66,9.5,10.53,6.22
25/6/2022,16:45:00,Lettuce,5.681,35.47,0.7,11.95,12.23,26.58,11.79,6.17
25/6/2022,19:15:00,Lettuce,5.8500000000000005,35.82,7.77,16.51,19.2,25.33,18.38,6.48
25/6/2022,21:30:00,Lettuce,0,31.33,13.36,17.75,11.89,3.52,18.57,6.98
26/6/2022,0:00:00,Lettuce,0,28.2,18.44,13.24,18.58,12.63,8,6.59
26/6/2022,2:30:00,Lettuce,0,34.44,15.36,16.56,16.33,21.36,10.18,6.51
26/6/2022,4:45:00,Lettuce,0,31.3,3.84,16.94,9.96,8.41,9.04,6.61
26/6/2022,7:15:00,Lettuce,7.579000000000001,36.34,1.19,12.31,15.07,13.91,16.14,6.68
26/6/2022,9:30:00,Lettuce,6.760000000000001,34.61,3.2,15.09,15.46,31.6,9.94,6.21
26/6/2022,12:00:00,Lettuce,11.297,30.16,12.43,12.22,11.53,10.34,5.69,6.3
26/6/2022,14:30:00,Lettuce,9.022,30.34,4.56,13.24,16.81,28.87,11.8,6.31
26/6/2022,16:45:00,Lettuce,6.851,33.07,8.19,10.35,9.68,27.32,17.19,6.38
26/6/2022,19:15:00,Lettuce,10.920000000000002,29.7,3.97,19.48,17.7,20.73,16.59,6.05
26/6/2022,21:30:00,Lettuce,0,32.91,5.34,11.09,16.45,12.02,7.56,6.6
27/6/2022,0:00:00,Lettuce,0,32.24,9.78,15.14,7.8,17.96,8.32,6.88
27/6/2022,2:30:00,Lettuce,0,28.13,15.93,17.36,10.86,22.68,14.42,6.68
27/6/2022,4:45:00,Lettuce,0,32.06,17.85,14.06,18.98,15.49,9.57,6.05
27/6/2022,7:15:00,Lettuce,11.115000000000002,31.96,16.08,19.44,7.58,23.76,14.83,6.82
27/6/2022,9:30:00,Lettuce,11.115000000000002,32.19,6.63,10.49,5.46,29.18,11.77,6.18
27/6/2022,12:00:00,Lettuce,10.543,36.54,10.08,17.86,12.18,11.15,9.38,6.91
27/6/2022,14:30:00,Lettuce,9.802,33.16,7.74,12.43,18.1,12.28,17.15,6.11
27/6/2022,16:45:00,Lettuce,7.787000000000001,35.8,2.52,19.42,16.82,20.71,7.77,6.57
27/6/2022,19:15:00,Lettuce,7.813,35.45,16.97,16.23,18.39,11.64,16.89,6.59
27/6/2022,21:30:00,Lettuce,0,32.88,10.02,12.96,6.82,25.01,8.26,6.7
28/6/2022,0:00:00,Lettuce,0,36.41,2.21,12.44,7.85,0.68,21.6,6.55
28/6/2022,2:30:00,Lettuce,0,37.51,12,15.98,16.24,29.59,13.89,6.71
28/6/2022,4:45:00,Lettuce,0,31.56,6.16,15.98,18.54,18.89,6.32,6.29
28/6/2022,7:15:00,Lettuce,7.345000000000001,29.91,13.86,12.21,14.33,28.33,8.49,6.29
28/6/2022,9:30:00,Lettuce,7.007,33.28,15.14,8.95,9.17,26.68,17.04,6.32
28/6/2022,12:00:00,Lettuce,4.914,28.61,6.69,16,10.03,7.12,12.96,6.04
28/6/2022,14:30:00,Lettuce,9.009,31,3.61,20.83,11.92,13.16,17.07,6.41
28/6/2022,16:45:00,Lettuce,10.478000000000002,28.34,15.35,15.61,7.16,16.76,8.61,6.18
28/6/2022,19:15:00,Lettuce,11.349,34.56,6.52,18.57,16.53,6.16,8.95,6.82
28/6/2022,21:30:00,Lettuce,0,28.43,4.61,17.34,11.84,17.81,12.01,6.8
29/6/2022,0:00:00,Lettuce,0,35.45,8.15,17.12,14.91,14.48,9.8,6.73
29/6/2022,2:30:00,Lettuce,0,36.57,17.62,10.23,6.61,9.8,11.56,6.99
29/6/2022,4:45:00,Lettuce,0,31.26,10.66,14.91,18.25,17.21,6.42,6.94
29/6/2022,7:15:00,Lettuce,5.720000000000001,32.61,0.73,18.68,9.59,9.04,19.34,6.1
29/6/2022,9:30:00,Lettuce,9.373000000000001,29.64,12.43,17.94,14.33,7.52,13.51,6.21
29/6/2022,12:00:00,Lettuce,8.944,28.76,15.11,12.42,12.44,16.37,16.73,6.94
29/6/2022,14:30:00,Lettuce,11.440000000000001,37.4,14.24,9.76,13.03,14.73,11.97,6.75
29/6/2022,16:45:00,Lettuce,5.993,33.47,3.4,16.92,14.96,10.7,9.14,6.25
29/6/2022,19:15:00,Lettuce,8.32,32.56,15.02,10.17,14.55,28.64,16.66,6.12
29/6/2022,21:30:00,Lettuce,0,37.98,17.79,16.15,13.66,23.03,14.79,6.27
30/6/2022,0:00:00,Lettuce,0,34.62,7.29,11.04,15.78,7.75,6.32,6.65
30/6/2022,2:30:00,Lettuce,0,28.34,2.14,16.21,13.4,23.51,16.43,6.92
30/6/2022,4:45:00,Lettuce,0,37.87,16.24,14.61,11.28,29.52,19.76,6.85
30/6/2022,7:15:00,Lettuce,6.591,30.82,7.87,15.89,11.04,29.48,17.23,6.83
30/6/2022,9:30:00,Lettuce,5.031000000000001,34.21,2.77,16.36,7.89,27.25,14.91,7
30/6/2022,12:00:00,Lettuce,10.829,37.24,7.24,11.76,16.26,12.54,12.07,6.36
30/6/2022,14:30:00,Lettuce,10.049000000000001,30.05,8.75,13.47,17.45,15.16,17.65,6.72
